// B_b_T;Control;MT_Working;Omega;k_pb;k_pe;m_m;
{-2.15313411899842322E-05,7.72463226894615218E-06,-3.04466402667458169E-06,-2.13578150578541681E-05,8.23373466118937358E-06,-2.92143408842093777E-06,-2.11742299143224955E-05,8.73596582096070051E-06,-2.78692368738120422E-06,-2.09808131330646574E-05,9.23083280213177204E-06,-2.64125787907687481E-06,-2.07778139156289399E-05,9.71781355474377051E-06,-2.48455216933507472E-06};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.26759766519535333E-05,2.37645690503995866E-06,-3.63748813470010646E-06,-2.26116790145169944E-05,2.92424647341249511E-06,-3.63116237167560030E-06,-2.25359872274566442E-05,3.47059994965093210E-06,-3.61302818419062532E-06,-2.24489867832744494E-05,4.01495390178752132E-06,-3.58308398062945344E-06,-2.23507486225571483E-05,4.55675672128563747E-06,-3.54134817825979553E-06};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.26925221795681864E-05,-3.05533694699988700E-06,-3.05759340335498564E-06,-2.27415257540997118E-05,-2.52407926382147707E-06,-3.16710656989016570E-06,-2.27794589591212571E-05,-1.98875704882084392E-06,-3.26544454765098635E-06,-2.28062526730354875E-05,-1.44990121953014750E-06,-3.35248296323698014E-06,-2.28217868425417691E-05,-9.08052243175916374E-07,-3.42811517839436419E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.16294974961783737E-05,-8.02886279416270554E-06,-1.38099062496621627E-06,-2.17797478399006650E-05,-7.56638928578468040E-06,-1.59366015850537224E-06,-2.19208268390502781E-05,-7.09496180206770077E-06,-1.79683752321579959E-06,-2.20524889300577343E-05,-6.61501690046861768E-06,-1.99029591385624371E-06,-2.21745031012687832E-05,-6.12703479418996722E-06,-2.17384922507335432E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.96884029719512910E-05,-1.20699796752887778E-05,1.21339940051257145E-06,-1.99136393348453566E-05,-1.17188847070792690E-05,9.19554224765306571E-07,-2.01328548428136855E-05,-1.13551623144303448E-05,6.32629735264345072E-07,-2.03456893359543756E-05,-1.09791253635194153E-05,3.52925724200758850E-07,-2.05518044822383672E-05,-1.05910821730503812E-05,8.07196300911527942E-08};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.71908523043384776E-05,-1.48306062328629196E-05,4.46293961431365460E-06,-1.74548258655704558E-05,-1.46187021528021432E-05,4.11728524341015145E-06,-1.77166875801049173E-05,-1.43921615745057352E-05,3.77537003259931225E-06,-1.79760390892624855E-05,-1.41511145557160489E-05,3.43753094966814388E-06,-1.82324693014379591E-05,-1.38956838782178238E-05,3.10409882331441622E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.45292506203986704E-05,-1.61291500262450427E-05,8.04711271484848112E-06,-1.47911359817953780E-05,-1.60664130817167461E-05,7.68342761148232967E-06,-1.50550295074936002E-05,-1.59888841153588146E-05,7.31999261915916577E-06,-1.53205255628563464E-05,-1.58964812726480886E-05,6.95716107657062821E-06,-1.55872148752678186E-05,-1.57891718117753044E-05,6.59528632240835577E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.21090670290868729E-05,-1.59683695528656244E-05,1.16196370072430000E-05,-1.23294275908847339E-05,-1.60462186613585800E-05,1.12727393570821732E-05,-1.25555025078938343E-05,-1.61109237524215132E-05,1.09226584754651412E-05,-1.27869625430321321E-05,-1.61622483574319631E-05,1.05697281469474547E-05,-1.30234493553871289E-05,-1.61999669217038900E-05,1.02142712421482429E-05};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.02905078165349551E-05,-1.45291469380026683E-05,1.48420931509463117E-05,-1.04368864413117990E-05,-1.47221307997824624E-05,1.45445392263354734E-05,-1.05917688415502198E-05,-1.49051793414400890E-05,1.42407307066605426E-05,-1.07549376480164938E-05,-1.50779105752008036E-05,1.39309504447737709E-05,-1.09261600300669670E-05,-1.52399643411627039E-05,1.36154912979691289E-05};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-9.33775845624040812E-06,-1.21419898277963512E-05,1.74159722519107163E-05,-9.38923221838194877E-06,-1.24115304060978815E-05,1.71949777723057196E-05,-9.45069859881186858E-06,-1.26754302982590161E-05,1.69653212651610374E-05,-9.52207665250170976E-06,-1.29332456708652899E-05,1.67272064572898671E-05,-9.60325814958196133E-06,-1.31845090436399914E-05,1.64808443514630198E-05};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-9.38090124691370875E-06,-9.24394407775253057E-06,1.91091476153815165E-05,-9.33119645196711645E-06,-9.54311963141663000E-06,1.89842248801141977E-05,-9.29144152905791998E-06,-9.84149846772197634E-06,1.88491248991340399E-05,-9.26170469028875232E-06,-1.01385830930666998E-05,1.87039513548370451E-05,-9.24203777685761452E-06,-1.04338923847535625E-05,1.85488279385026544E-05};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.03996335383271798E-05,-6.31573266218765639E-06,1.97802692127879709E-05,-1.02576013887301087E-05,-6.59638135402929038E-06,1.97610679606441408E-05,-1.01239502328098752E-05,-6.88092723066802137E-06,1.97311801457544789E-05,-9.99891381070483476E-06,-7.16893509888905101E-06,1.96906039491295815E-05,-9.88268038781825453E-06,-7.45995293982559815E-06,1.96393593796528876E-05};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.22262763397884555E-05,-3.81907784685608931E-06,1.93890682567143813E-05,-1.20148242785944603E-05,-4.03753801947459579E-06,1.94749736692756414E-05,-1.18089001261978410E-05,-4.26390306529356167E-06,1.95507163880392909E-05,-1.16088522190693766E-05,-4.49781873612664640E-06,1.96161909116199240E-05,-1.14149952423758805E-05,-4.73892760055605322E-06,1.96713135665049776E-05};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.45649337355280295E-05,-2.13482553590438329E-06,1.80007409653626382E-05,-1.43182878673542291E-05,-2.25816279453283641E-06,1.81806572072673589E-05,-1.40734609885839745E-05,-2.39219207287533209E-06,1.83518859557807446E-05,-1.38308550958754495E-05,-2.53667303695692681E-06,1.85142398549942300E-05,-1.35908685479080305E-05,-2.69139377451210748E-06,1.86675424629356712E-05};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.70401253853924572E-05,-1.52261350194748957E-06,1.57724334712838754E-05,-1.67979742400348186E-05,-1.53112546286138240E-06,1.60269773914478719E-05,-1.65535348060075194E-05,-1.55159887071931735E-06,1.62751093739643693E-05,-1.63072400027886033E-05,-1.58398040639440296E-06,1.65165729413274676E-05,-1.60595081979408860E-05,-1.62819537763425615E-06,1.67511279869358987E-05};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.92470470210537314E-05,-2.09371364690014161E-06,1.29371201182948425E-05,-1.90496866707690060E-05,-1.98343241208931431E-06,1.32401528389891610E-05,-1.88461381185334176E-05,-1.88478873042186024E-06,1.35396203404525295E-05,-1.86367869901005179E-05,-1.79788150944659719E-06,1.38352152134757489E-05,-1.84220098162768409E-05,-1.72280817878345260E-06,1.41266464197542518E-05};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.08050187211483717E-05,-3.80116398446261883E-06,9.78088246483821422E-06,-2.06878939934540540E-05,-3.58369379682699218E-06,1.01022105809533969E-05,-2.05614032893208787E-05,-3.37604797095991671E-06,1.04230812212335877E-05,-2.04258340090746060E-05,-3.17846524922060780E-06,1.07431860669748858E-05,-2.02814571821363643E-05,-2.99118073598947376E-06,1.10622140709892847E-05};{5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.14092397072818130E-05,-6.45270893073757179E-06,6.61415288050193340E-06,-2.13981475098989904E-05,-6.15305725659709424E-06,6.92249341227579862E-06,-2.13756538869347423E-05,-5.86022906645666808E-06,7.23347602615831420E-06,-2.13418861676473171E-05,-5.57454495719866827E-06,7.54678694647736847E-06,-2.12970262509770691E-05,-5.29635053680976853E-06,7.86213513492839411E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-2.08725359698291868E-05,-9.74056365521391854E-06,3.74034357264463324E-06,-2.09800309676211327E-05,-9.39350138651207089E-06,4.00652379539678805E-06,-2.10755024454556406E-05,-9.04948319657705724E-06,4.27810800829320215E-06,-2.11589358514174819E-05,-8.70893018145579845E-06,4.55483495898079127E-06,-2.12303511943900958E-05,-8.37222614791244268E-06,4.83644635096425191E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.91497547348262742E-05,-1.32884633785579354E-05,1.42866406349639874E-06,-1.93736486835405231E-05,-1.29332001961302012E-05,1.62802712111442816E-06,-1.95863867702428252E-05,-1.25770166050642729E-05,1.83497695616097189E-06,-1.97878325707279146E-05,-1.22203164210077375E-05,2.04931438929634169E-06,-1.99778478418011218E-05,-1.18634798127459362E-05,2.27085979531693738E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.63441036420408636E-05,-1.67037760547827929E-05,-1.10807548026059521E-07,-1.66676109074614942E-05,-1.63788281497545540E-05,4.00686639423497581E-09,-1.69822524185292423E-05,-1.60492963914293796E-05,1.27810892536217580E-07,-1.72877316799713299E-05,-1.57154900080058724E-05,2.60504634752578568E-07,-1.75837958522606641E-05,-1.53777909872587770E-05,4.01973920816089958E-07};{-5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-1.26935956359375268E-05,-1.96292785403784364E-05,-7.46305545362702105E-07,-1.30876214825548232E-05,-1.93674204638227820E-05,-7.25332085949048633E-07,-1.34761357912793756E-05,-1.90980554179986939E-05,-6.94841503445786657E-07,-1.38587693072622642E-05,-1.88214435183908790E-05,-6.54848463454982266E-07,-1.42351545946439728E-05,-1.85378303285688162E-05,-6.05373429607425351E-07};{-5.00000000000000000E-01,5.00000000000000000E-01,5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-8.53982601256575435E-06,-2.17881843127543107E-05,-4.34858804965188028E-07,-8.96672645467333496E-06,-2.16124317375943065E-05,-5.07902825575001771E-07,-9.39214442041702569E-06,-2.14273823075927794E-05,-5.71827854400908109E-07,-9.81562698143534362E-06,-2.12331688089761883E-05,-6.26549137905385578E-07,-1.02367912404588424E-05,-2.10299294849392027E-05,-6.72003807267174125E-07};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-4.28341445513069630E-06,-2.30165969696827233E-05,7.71878717387153301E-07,-4.70193663204554468E-06,-2.29376255447277799E-05,6.14088719430583296E-07,-5.12311135025811382E-06,-2.28488861466757953E-05,4.64185063719924074E-07,-5.54651433049002662E-06,-2.27503551286645234E-05,3.22312587286432972E-07,-5.97174766880925745E-06,-2.26420488615985960E-05,1.88633151765316143E-07};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{-3.32303272898570867E-07,-2.32800703088287264E-05,2.74120611720718443E-06,-7.02782642747479258E-07,-2.32954425882780924E-05,2.51515302807092667E-06,-1.07965809093002463E-06,-2.33018508879467845E-05,2.29502916226920206E-06,-1.46258776112517808E-06,-2.32991606026189402E-05,2.08105370802513789E-06,-1.85121552931377664E-06,-2.32872498600045219E-05,1.87343027846509358E-06};{-5.00000000000000000E-01,5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{2.94863821181934327E-06,-2.26709889830090106E-05,5.27363408764358610E-06,2.65940843746648170E-06,-2.27661839744541794E-05,5.00181431561941281E-06,2.36086361837806180E-06,-2.28543322009500116E-05,4.73344516649376601E-06,2.05325841307057999E-06,-2.29352044698316604E-05,4.46880767412949353E-06,1.73683963566872990E-06,-2.30085915973177180E-05,4.20815149482223205E-06};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{5.28170539837446995E-06,-2.13903113035485148E-05,8.12066900834906846E-06,5.09649999003158882E-06,-2.15411528188269585E-05,7.82945244282018393E-06,4.90027059640851803E-06,-2.16876942431554198E-05,7.53896347305271775E-06,4.69313818030059338E-06,-2.18296299863141030E-05,7.24949222785653546E-06,4.47522506874520332E-06,-2.19666781049454585E-05,6.96130882715806365E-06};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{6.51054961053887382E-06,-1.97152512555476278E-05,1.10105129351723008E-05,6.43890598439611495E-06,-1.98917259695008397E-05,1.07273590401746333E-05,6.35592004982754588E-06,-2.00670474441722035E-05,1.04422178992535919E-05,6.26155997451860458E-06,-2.02408737095538527E-05,1.01553505373885855E-05,6.15581393503816798E-06,-2.04129028134047985E-05,9.86701979854842648E-06};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
{6.61751528241438791E-06,-1.79573216882999986E-05,1.36744183691916987E-05,6.65484458295395598E-06,-1.81280265678651631E-05,1.34253441501641646E-05,6.68191023578401655E-06,-1.83006395673146471E-05,1.31718152260873467E-05,6.69854944135295227E-06,-1.84748605533968657E-05,1.29140553326578811E-05,6.70461122354026884E-06,-1.86504003067966551E-05,1.26523009384982288E-05};{-5.00000000000000000E-01,-5.00000000000000000E-01,-5.00000000000000000E-01};{1.00000000000000000E+00,1.00000000000000000E+00,1.00000000000000000E+00};{0.00000000000000000E+00,0.00000000000000000E+00,1.00000001490116119E-01};2.00000000000000000E+00;8.00000000000000000E+00;1.50000000000000000E+01
